EVT_NAME,EVT_FUEL_N,EVT_LF,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,COUNT
Central Mixedgrass Prairie Grassland,Sh Central Mixedgrass Prairie,Herb,Grassland,Mixedgrass Prairie,SRM 704: Blue Grama-Western Wheatgrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,157448
Chihuahuan Sandy Plains Semi-Desert Grassland,He Chihuahuan Sandy Plains Semi-Desert Grassland,Herb,Grassland,Grassland,SRM 713: Grama-Muhly-Threeawn,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,689
Columbia Basin Foothill and Canyon Dry Grassland,He Columbia Basin Foothill and Canyon Dry Grassland,Herb,Grassland,Grassland,SRM 101: Bluebunch Wheatgrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,117579
Inter-Mountain Basins Semi-Desert Grassland,He Inter-Mountain Basins Semi-Desert Grassland,Herb,Grassland,Grassland,SRM 502: Grama-Galetta,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,33322
Mediterranean California Subalpine Meadow,He Mediterranean California Subalpine Meadow,Herb,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 216: Montane Meadows,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,992
Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,He Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Herb,Grassland,Grassland,SRM 311: Rough Fescue-Bluebunch Wheatgrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,433952
Northern Rocky Mountain Subalpine-Upper Montane Grassland,He Northern Rocky Mountain Subalpine-Upper Montane Grassland,Herb,Grassland,Grassland,SRM 312: Rough Fescue-Idaho Fescue,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,59955
Northwestern Great Plains Mixedgrass Prairie,He Northwestern Great Plains Mixedgrass Prairie,Herb,Grassland,Mixedgrass Prairie,SRM 606: Wheatgrass-Bluestem-Needlegrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,703658
Rocky Mountain Alpine Fell-Field,He Rocky Mountain Alpine Fell-Field,Herb,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 410: Alpine Rangeland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,318
Rocky Mountain Alpine Turf,He Rocky Mountain Alpine Turf,Herb,Grassland,Dry Tundra,SRM 410: Alpine Rangeland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,6707
Rocky Mountain Subalpine-Montane Mesic Meadow,He Rocky Mountain Subalpine-Montane Mesic Meadow,Herb,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 409: Tall Forb,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,36333
Southern Rocky Mountain Montane-Subalpine Grassland,He Southern Rocky Mountain Montane-Subalpine Grassland,Herb,Grassland,Grassland,SRM 410: Alpine Rangeland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,161112
Western Great Plains Foothill and Piedmont Grassland,He Western Great Plains Foothill and Piedmont Grassland,Herb,Grassland,Grassland,SRM 604: Bluestem-Grama Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,93302
Western Great Plains Sand Prairie,He Western Great Plains Sand Prairie,Herb,Grassland,Sand Prairie,SRM 720: Sand Bluestem -Little Bluestem Dunes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,288928
Western Great Plains Shortgrass Prairie,He Western Great Plains Shortgrass Prairie,Herb,Grassland,Shortgrass Prairie,SRM 611: Blue Grama-Buffalograss,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1436248
Western Great Plains Tallgrass Prairie,He Western Great Plains Tallgrass Prairie,Herb,Grassland,Tallgrass Prairie,SRM 601: Bluestem Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1666
California Central Valley Riparian Woodland,Tr California Central Valley Riparian Woodland and Shrubland,Tree,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Tree-dominated,Open tree canopy,Deciduous open tree canopy,6876
California Central Valley Riparian Shrubland,Tr California Central Valley Riparian Woodland and Shrubland,Shrub,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Shrub-dominated,Shrubland,Deciduous shrubland,726
Inter-Mountain Basins Greasewood Flat,Sh Inter-Mountain Basins Greasewood Flat,Shrub,Shrubland,Greasewood Shrubland,SRM 501: Saltbush-Greasewood,Shrub-dominated,Shrubland,Evergreen shrubland,179120
North Pacific Lowland Riparian Forest,Tr North Pacific Lowland Riparian Forest and Shrubland,Tree,Riparian,Red Alder Forest and Woodland,SAF 222: Black Cottonwood-Willow,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,14665
North Pacific Lowland Riparian Shrubland,Tr North Pacific Lowland Riparian Forest and Shrubland,Shrub,Riparian,Red Alder Forest and Woodland,SAF 222: Black Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,3705
North Pacific Montane Riparian Woodland,Tr North Pacific Montane Riparian Woodland and Shrubland,Tree,Riparian,Western Riparian Woodland and Shrubland,SAF 222: Black Cottonwood-Willow,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6495
North Pacific Montane Riparian Shrubland,Tr North Pacific Montane Riparian Woodland and Shrubland,Shrub,Riparian,Western Riparian Woodland and Shrubland,SAF 222: Black Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,523
Northern Rocky Mountain Conifer Swamp,Tr Northern Rocky Mountain Conifer Swamp,Tree,Riparian,Spruce-Fir Forest and Woodland,SAF 227: Western Redcedar-Western Hemlock,Tree-dominated,Open tree canopy,Evergreen open tree canopy,2
Northern Rocky Mountain Foothill Conifer Wooded Steppe,Tr Northern Rocky Mountain Foothill Conifer Wooded Steppe,Tree,Conifer,Douglas-fir Forest and Woodland,SRM 109: Ponderosa Pine-Shrubland,Tree-dominated,Sparse tree canopy,Evergreen sparse tree canopy,2931
Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,228898
Rocky Mountain Poor-Site Lodgepole Pine Forest,Tr Rocky Mountain Poor-Site Lodgepole Pine Forest,Tree,Conifer,Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,767
Northern Rocky Mountain Subalpine Deciduous Shrubland,Sh Northern Rocky Mountain Subalpine Deciduous Shrubland,Shrub,Shrubland,Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Deciduous shrubland,12530
North Pacific Alpine and Subalpine Dry Grassland,He North Pacific Alpine and Subalpine Dry Grassland,Herb,Grassland,Grassland,SRM 103: Green Fescue,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1
Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Tr Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Tree,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 211: White Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,33
North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tr North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,Conifer,Western Hemlock-Silver Fir Forest,SAF 226: Coastal True Fir-Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,135
California Coastal Closed-Cone Conifer Forest and Woodland,Tr California Coastal Closed-Cone Conifer Forest and Woodland,Tree,Conifer,Conifer-Oak Forest and Woodland,SAF 248: Knobcone Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,786
North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Tr North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Tree,Conifer,Western Red-cedar-Western Hemlock Forest,SAF 227: Western Redcedar-Western Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,2021
Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tr Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tree,Conifer,"Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,54677
Recently Logged-Herb and Grass Cover,He Recently Logged-Herb and Grass Cover,Herb,Grassland,Transitional Herbacous Vegetation,LF 62: Recently Logged - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,10614
Recently Logged-Shrub Cover,Sh Recently Logged-Shrub Cover,Shrub,Shrubland,Transitional Shrub Vegetation,LF 63: Recently Logged - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4207
Recently Logged-Tree Cover,Tr Recently Logged-Tree Cover,Tree,Conifer,Transitional Forest Vegetation,LF 64: Recently Logged - Tree,Tree-dominated,Open tree canopy,Evergreen open tree canopy,24144
Recently Burned-Herb and Grass Cover,He Recently Burned-Herb and Grass Cover,Herb,Grassland,Transitional Herbacous Vegetation,LF 66: Recently Burned - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,18240
Recently Burned-Shrub Cover,Sh Recently Burned-Shrub Cover,Shrub,Shrubland,Transitional Shrub Vegetation,LF 67: Recently Burned - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,11141
Recently Burned-Tree Cover,Tr Recently Burned-Tree Cover,Tree,Conifer,Transitional Forest Vegetation,LF 68: Recently Burned - Tree,Tree-dominated,Open tree canopy,Evergreen open tree canopy,13297
Recently Disturbed Other-Herb and Grass Cover,He Recently Disturbed-Herb and Grass Cover,Herb,Grassland,Transitional Herbacous Vegetation,LF 98: Recently Distrubed Other - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,64
Recently Disturbed Other-Shrub Cover,Sh Recently Disturbed-Shrub Cover,Shrub,Shrubland,Transitional Shrub Vegetation,LF 99: Recently Disturbed Other - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,59
Recently Disturbed Other-Tree Cover,Tr Recently Disturbed-Tree Cover,Tree,Conifer,Transitional Forest Vegetation,LF 100: Recently Disturbed Other - Tree,Tree-dominated,Open tree canopy,Evergreen open tree canopy,1160
Central Mixedgrass Prairie Shrubland,Sh Central Mixedgrass Prairie,Shrub,Shrubland,Mixedgrass Prairie,SRM 704: Blue Grama-Western Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,9412
Laurentian-Acadian Northern Oak Forest,Tr Laurentian-Acadian Northern Oak Forest,Tree,Hardwood,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,15491
Laurentian-Acadian Northern Pine-(Oak) Forest,Tr Laurentian-Acadian Northern Pine-Oak Forest,Tree,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,17126
Laurentian-Acadian Hardwood Forest,Tr Laurentian-Acadian Hardwood Forest,Tree,Hardwood,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,20126
Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Tree,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,75824
Laurentian Oak Barrens,Tr Laurentian Oak Barrens,Tree,Hardwood,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Deciduous sparse tree canopy,111
Laurentian Pine-Oak Barrens,Tr Laurentian Pine-Oak Barrens,Tree,Conifer-Hardwood,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,191
Southern Appalachian Grass Bald,Sh Southern Appalachian Grass and Shrub Bald,Herb,Grassland,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,80
Northern Atlantic Coastal Plain Dune and Swale Grassland,Sh Northern Atlantic Coastal Plain Dune and Swale,Herb,Grassland,Atlantic Dunes and Grasslands,LF 57: Dunes and Maritime Grasslands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,5554
Atlantic Coastal Plain Peatland Pocosin and Canebrake Shrubland,Tr Atlantic Coastal Plain Peatland Pocosin and Canebrake,Shrub,Riparian,Pocosin,LF 48: Pocosin,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,309
Inter-Mountain Basins Curl-leaf Mountain Mahogany Shrubland,Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrub,Shrubland,Mountain Mahogany Woodland and Shrubland,SRM 415: Curlleaf Mountain-Mahogany,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4483
Apacherian-Chihuahuan Semi-Desert Grassland,Sh Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,Herb,Grassland,Grassland and Steppe,SRM 505: Grama-Tobosa Shrub,Herbaceous / Nonvascular-dominated,Herbaceous - shrub-steppe,Perennial graminoid steppe,347924
Mediterranean California Lower Montane Black Oak Forest and Woodland,Tr Mediterranean California Lower Montane Black Oak Forest and Woodland,Tree,Hardwood,Conifer-Oak Forest and Woodland,SAF 246: California Black Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,546
Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Tr Mediterranean California Lower Montane Black Oak - Conifer Forest and Woodland,Tree,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 246: California Black Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,5167
East Cascades Oak Forest and Woodland,Tr East Cascades Oak Forest and Woodland,Tree,Hardwood,Conifer-Oak Forest and Woodland,SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Deciduous open tree canopy,81
East Cascades Oak-Ponderosa Pine Forest and Woodland,Tr East Cascades Oak - Ponderosa Pine Forest and Woodland,Tree,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,25
California Lower Montane Blue Oak Woodland and Savanna,Tr California Lower Montane Blue Oak Forest and Woodland,Tree,Hardwood,Conifer-Oak Forest and Woodland,SAF 250: Blue Oak-Digger Pine,Tree-dominated,Sparse tree canopy,Deciduous sparse tree canopy,4265
California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,Tr California Lower Montane Blue Oak-Foothill Pine Forest and Woodland,Tree,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 250: Blue Oak-Digger Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,17284
Eastern Great Plains Tallgrass Aspen Shrubland,Tr Eastern Great Plains Tallgrass Aspen Parkland,Shrub,Shrubland,"Aspen Forest, Woodland, and Parkland",SRM 16: Aspen,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,529
Klamath-Siskiyou Xeromorphic Serpentine Chaparral,Tr Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Shrub,Shrubland,Chaparral,SAF 248: Knobcone Pine,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,18
Paleozoic Plateau Bluff and Talus Herbaceous,Tr Paleozoic Plateau Bluff and Talus,Herb,Grassland,Black Oak Woodland and Savanna,SAF 110: Black Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,18
Acadian-Appalachian Alpine Tundra Meadow,Sh Acadian-Appalachian Alpine Tundra,Herb,Grassland,Alpine-Subalpine Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,93
Acadian-Appalachian Subalpine Heath-Krummholz,Tr Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Shrub,Shrubland,Alpine-Subalpine Barrens,LF 55: Appalachian Grass and Shrub Balds,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,964
North-Central Oak Barrens Herbaceous,Tr North-Central Oak Barrens,Herb,Grassland,Black Oak Woodland and Savanna,SAF 14: Northern Pin Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,448
Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Tr Central Interior Highlands Calcareous Glade and Barrens,Herb,Grassland,Glades and Barrens,SRM 803: Missouri Glades,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,35
Open Water,Ba Open Water,Water,Open Water,Open Water,LF 11: Water,Non-vegetated,Non-vegetated,Non-vegetated,408827
Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Bab Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Barren,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,LF 20: Developed,Non-vegetated,Non-vegetated,Developed,2665
Developed-Low Intensity,Bau Developed-Low Intensity,Developed,Developed-Low Intensity,Developed-Low Intensity,LF 20: Developed,No Dominant Lifeform,No Dominant Lifeform,Developed,14958
Developed-Medium Intensity,Bau Developed-Medium Intensity,Developed,Developed-Medium Intensity,Developed-Medium Intensity,LF 20: Developed,No Dominant Lifeform,No Dominant Lifeform,Developed,2893
Developed-High Intensity,Bau Developed-High Intensity,Developed,Developed-High Intensity,Developed-High Intensity,LF 20: Developed,No Dominant Lifeform,No Dominant Lifeform,Developed,288
Developed-Roads,Bau Developed-Roads,Developed,Developed-Roads,Developed-Roads,LF 20: Developed,No Dominant Lifeform,No Dominant Lifeform,Developed,140743
Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Tr Boreal Aspen-Birch Forest,Tree,Hardwood,Aspen-Birch Forest,SAF 16: Aspen,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,7302
Laurentian-Acadian Northern Hardwoods Forest,Tr Laurentian-Acadian Northern Hardwoods Forest,Tree,Hardwood,Yellow Birch-Sugar Maple Forest,SAF 27: Sugar Maple,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,883458
Northeastern Interior Dry-Mesic Oak Forest,Tr Northeastern Interior Dry-Mesic Oak Forest,Tree,Hardwood,White Oak-Red Oak-Hickory Forest and Woodland,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,242000
Ozark-Ouachita Dry-Mesic Oak Forest,Tr Ozark-Ouachita Dry-Mesic Oak Forest,Tree,Hardwood,White Oak-Red Oak-Hickory Forest and Woodland,SAF 53: White Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,115688
Southern Interior Low Plateau Dry-Mesic Oak Forest,Tr Southern Interior Low Plateau Dry-Mesic Oak Forest,Tree,Hardwood,Chestnut Oak Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,70410
East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Tr East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Tree,Hardwood,White Oak-Beech Forest and Woodland,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,135
